ProductID,BranchID,City,Year,Month,ProductSalesAmount,TotalTransactions,UnitsSold,RankedProduct
2011,12,Owensboro,2019,June,"$ 1,835.82",13,18,10
1594,12,Owensboro,2019,July,"$ 3,231.00",5,9,1
1552,12,Owensboro,2019,July,"$ 2,999.40",7,12,2
2011,12,Owensboro,2019,July,"$ 2,651.74",14,26,3
183,12,Owensboro,2019,July,"$ 2,399.76",15,24,4
1596,12,Owensboro,2019,July,"$ 2,339.87",8,13,5
1551,12,Owensboro,2019,July,"$ 2,299.50",8,10,6
1601,12,Owensboro,2019,July,"$ 2,148.00",7,12,7
106,12,Owensboro,2019,July,"$ 2,059.92",11,18,8
185,12,Owensboro,2019,July,"$ 1,979.82",11,18,9
1595,12,Owensboro,2019,July,"$ 1,949.87",8,13,10
1594,12,Owensboro,2019,August,"$ 2,872.00",5,8,1
219,12,Owensboro,2019,August,"$ 2,391.77",13,23,2
185,12,Owensboro,2019,August,"$ 2,309.79",12,21,3
198,12,Owensboro,2019,August,"$ 2,260.83",10,17,4
176,12,Owensboro,2019,August,"$ 2,199.78",14,22,5
206,12,Owensboro,2019,August,"$ 2,169.86",8,14,6
1596,12,Owensboro,2019,August,"$ 2,159.88",8,12,7
2000,12,Owensboro,2019,August,"$ 2,079.74",20,26,8
1551,12,Owensboro,2019,August,"$ 2,069.55",7,9,9
242,12,Owensboro,2019,August,"$ 1,979.82",11,18,10
1594,12,Owensboro,2019,September,"$ 2,872.00",6,8,1
212,12,Owensboro,2019,September,"$ 2,219.80",11,20,2
168,12,Owensboro,2019,September,"$ 2,199.78",13,22,3
106,12,Owensboro,2019,September,"$ 2,174.36",11,19,4
271,12,Owensboro,2019,September,"$ 2,069.77",15,23,5
1988,12,Owensboro,2019,September,"$ 2,049.75",17,25,6
109,12,Owensboro,2019,September,"$ 1,945.48",11,17,7
119,12,Owensboro,2019,September,"$ 1,889.80",12,20,8
149,12,Owensboro,2019,September,"$ 1,874.85",11,15,9
3,12,Owensboro,2019,September,"$ 1,869.56",14,22,10
1594,12,Owensboro,2019,October,"$ 2,872.00",5,8,1
2007,12,Owensboro,2019,October,"$ 2,573.78",16,22,2
197,12,Owensboro,2019,October,"$ 2,225.79",13,21,3
2012,12,Owensboro,2019,October,"$ 2,069.77",13,23,4
198,12,Owensboro,2019,October,"$ 1,994.85",10,15,5
219,12,Owensboro,2019,October,"$ 1,975.81",11,19,6
1570,12,Owensboro,2019,October,"$ 1,946.00",7,14,7
121,12,Owensboro,2019,October,"$ 1,899.80",12,20,8
119,12,Owensboro,2019,October,"$ 1,889.80",12,20,9
149,12,Owensboro,2019,October,"$ 1,874.85",11,15,10
204,12,Owensboro,2019,November,"$ 2,645.79",12,21,1
1591,12,Owensboro,2019,November,"$ 2,197.00",8,13,2
212,12,Owensboro,2019,November,"$ 2,108.81",13,19,3
1593,12,Owensboro,2019,November,"$ 2,090.00",5,10,4
1552,12,Owensboro,2019,November,"$ 1,999.60",4,8,5
183,12,Owensboro,2019,November,"$ 1,899.81",12,19,6
152,12,Owensboro,2019,November,"$ 1,899.81",11,19,7
2008,12,Owensboro,2019,November,"$ 1,855.84",11,16,8
217,12,Owensboro,2019,November,"$ 1,839.77",12,23,9
1551,12,Owensboro,2019,November,"$ 1,839.60",5,8,10
1552,12,Owensboro,2019,December,"$ 3,499.30",9,14,1
1592,12,Owensboro,2019,December,"$ 2,835.00",9,15,2
1601,12,Owensboro,2019,December,"$ 2,685.00",11,15,3
106,12,Owensboro,2019,December,"$ 2,632.12",13,23,4
183,12,Owensboro,2019,December,"$ 2,599.74",16,26,5
2006,12,Owensboro,2019,December,"$ 2,474.34",14,22,6
2008,12,Owensboro,2019,December,"$ 2,435.79",14,21,7
2012,12,Owensboro,2019,December,"$ 2,429.73",16,27,8
1574,12,Owensboro,2019,December,"$ 2,419.78",14,22,9
219,12,Owensboro,2019,December,"$ 2,391.77",17,23,10
1552,12,Owensboro,2020,January,"$ 4,249.15",12,17,1
2014,12,Owensboro,2020,January,"$ 2,889.66",21,34,2
149,12,Owensboro,2020,January,"$ 2,874.77",15,23,3
112,12,Owensboro,2020,January,"$ 2,535.52",14,23,4
219,12,Owensboro,2020,January,"$ 2,495.76",15,24,5
197,12,Owensboro,2020,January,"$ 2,437.77",13,23,6
1595,12,Owensboro,2020,January,"$ 2,399.84",10,16,7
121,12,Owensboro,2020,January,"$ 2,374.75",17,25,8
109,12,Owensboro,2020,January,"$ 2,288.80",13,20,9
204,12,Owensboro,2020,January,"$ 2,267.82",12,18,10
1594,12,Owensboro,2020,Febuary,"$ 3,949.00",7,11,1
1552,12,Owensboro,2020,Febuary,"$ 3,249.35",9,13,2
198,12,Owensboro,2020,Febuary,"$ 2,659.80",13,20,3
121,12,Owensboro,2020,Febuary,"$ 2,659.72",17,28,4
206,12,Owensboro,2020,Febuary,"$ 2,634.83",11,17,5
18,12,Owensboro,2020,Febuary,"$ 2,464.42",21,29,6
149,12,Owensboro,2020,Febuary,"$ 2,374.81",11,19,7
201,12,Owensboro,2020,Febuary,"$ 2,209.83",11,17,8
1626,12,Owensboro,2020,Febuary,"$ 2,191.20",10,16,9
109,12,Owensboro,2020,Febuary,"$ 2,174.36",12,19,10
2007,12,Owensboro,2020,March,"$ 3,626.69",19,31,1
206,12,Owensboro,2020,March,"$ 3,099.80",12,20,2
129,12,Owensboro,2020,March,"$ 2,959.63",21,37,3
1594,12,Owensboro,2020,March,"$ 2,872.00",6,8,4
198,12,Owensboro,2020,March,"$ 2,792.79",14,21,5
201,12,Owensboro,2020,March,"$ 2,469.81",13,19,6
211,12,Owensboro,2020,March,"$ 2,437.77",17,23,7
115,12,Owensboro,2020,March,"$ 2,403.24",16,21,8
2006,12,Owensboro,2020,March,"$ 2,361.87",13,21,9
2010,12,Owensboro,2020,March,"$ 2,299.77",16,23,10
149,12,Owensboro,2020,April,"$ 3,249.74",17,26,1
211,12,Owensboro,2020,April,"$ 3,073.71",18,29,2
1594,12,Owensboro,2020,April,"$ 2,872.00",5,8,3
158,12,Owensboro,2020,April,"$ 2,699.70",17,30,4
1592,12,Owensboro,2020,April,"$ 2,646.00",9,14,5
173,12,Owensboro,2020,April,"$ 2,551.78",14,22,6
1593,12,Owensboro,2020,April,"$ 2,508.00",7,12,7
106,12,Owensboro,2020,April,"$ 2,403.24",15,21,8
115,12,Owensboro,2020,April,"$ 2,403.24",16,21,9
156,12,Owensboro,2020,April,"$ 2,399.76",15,24,10
206,12,Owensboro,2020,May,"$ 2,789.82",11,18,1
176,12,Owensboro,2020,May,"$ 2,699.73",19,27,2
1552,12,Owensboro,2020,May,"$ 2,499.50",7,10,3
181,12,Owensboro,2020,May,"$ 2,495.74",17,26,4
2008,12,Owensboro,2020,May,"$ 2,435.79",12,21,5
198,12,Owensboro,2020,May,"$ 2,393.82",14,18,6
1596,12,Owensboro,2020,May,"$ 2,339.87",8,13,7
115,12,Owensboro,2020,May,"$ 2,174.36",12,19,8
1594,12,Owensboro,2020,May,"$ 2,154.00",4,6,9
221,12,Owensboro,2020,May,"$ 2,127.72",17,28,10
201,12,Owensboro,2020,June,"$ 2,729.79",12,21,1
1596,12,Owensboro,2020,June,"$ 2,699.85",9,15,2
1645,12,Owensboro,2020,June,"$ 2,685.00",8,15,3
1551,12,Owensboro,2020,June,"$ 2,529.45",7,11,4
115,12,Owensboro,2020,June,"$ 2,517.68",14,22,5
185,12,Owensboro,2020,June,"$ 2,419.78",14,22,6
156,12,Owensboro,2020,June,"$ 2,399.76",14,24,7
2008,12,Owensboro,2020,June,"$ 2,319.80",13,20,8
219,12,Owensboro,2020,June,"$ 2,287.78",13,22,9
1592,12,Owensboro,2020,June,"$ 2,268.00",8,12,10
1594,12,Owensboro,2020,July,"$ 3,949.00",7,11,1
198,12,Owensboro,2020,July,"$ 3,058.77",14,23,2
1593,12,Owensboro,2020,July,"$ 2,717.00",8,13,3
109,12,Owensboro,2020,July,"$ 2,517.68",14,22,4
149,12,Owensboro,2020,July,"$ 2,499.80",12,20,5
15,12,Owensboro,2020,July,"$ 2,464.42",21,29,6
1996,12,Owensboro,2020,July,"$ 2,463.68",20,32,7
212,12,Owensboro,2020,July,"$ 2,441.78",15,22,8
204,12,Owensboro,2020,July,"$ 2,393.81",13,19,9
13,12,Owensboro,2020,July,"$ 2,379.44",19,28,10
1592,12,Owensboro,2020,August,"$ 2,835.00",11,15,1
179,12,Owensboro,2020,August,"$ 2,783.71",18,29,2
1644,12,Owensboro,2020,August,"$ 2,682.00",11,18,3
1606,12,Owensboro,2020,August,"$ 2,599.80",13,20,4
204,12,Owensboro,2020,August,"$ 2,519.80",13,20,5
137,12,Owensboro,2020,August,"$ 2,519.72",17,28,6
2000,12,Owensboro,2020,August,"$ 2,479.69",19,31,7
183,12,Owensboro,2020,August,"$ 2,399.76",14,24,8
198,12,Owensboro,2020,August,"$ 2,393.82",10,18,9
76,12,Owensboro,2020,August,"$ 2,379.65",22,35,10
206,12,Owensboro,2020,September,"$ 4,494.71",17,29,1
106,12,Owensboro,2020,September,"$ 3,089.88",19,27,2
1551,12,Owensboro,2020,September,"$ 2,759.40",7,12,3
242,12,Owensboro,2020,September,"$ 2,749.75",17,25,4
212,12,Owensboro,2020,September,"$ 2,552.77",13,23,5
198,12,Owensboro,2020,September,"$ 2,526.81",10,19,6
149,12,Owensboro,2020,September,"$ 2,499.80",13,20,7
201,12,Owensboro,2020,September,"$ 2,469.81",13,19,8
1596,12,Owensboro,2020,September,"$ 2,339.87",8,13,9
1571,12,Owensboro,2020,September,"$ 2,226.00",9,14,10
1594,12,Owensboro,2020,October,"$ 5,385.00",11,15,1
1552,12,Owensboro,2020,October,"$ 3,499.30",9,14,2
115,12,Owensboro,2020,October,"$ 3,433.20",19,30,3
112,12,Owensboro,2020,October,"$ 3,086.72",16,28,4
1634,12,Owensboro,2020,October,"$ 2,849.81",12,19,5
177,12,Owensboro,2020,October,"$ 2,834.73",19,27,6
206,12,Owensboro,2020,October,"$ 2,789.82",11,18,7
1635,12,Owensboro,2020,October,"$ 2,699.85",9,15,8
1592,12,Owensboro,2020,October,"$ 2,646.00",9,14,9
149,12,Owensboro,2020,October,"$ 2,624.79",13,21,10
201,12,Owensboro,2020,November,"$ 4,679.64",24,36,1
1552,12,Owensboro,2020,November,"$ 4,499.10",11,18,2
1596,12,Owensboro,2020,November,"$ 3,419.81",12,19,3
206,12,Owensboro,2020,November,"$ 3,254.79",13,21,4
112,12,Owensboro,2020,November,"$ 2,756.00",16,25,5
106,12,Owensboro,2020,November,"$ 2,746.56",16,24,6
1592,12,Owensboro,2020,November,"$ 2,646.00",9,14,7
115,12,Owensboro,2020,November,"$ 2,632.12",13,23,8
135,12,Owensboro,2020,November,"$ 2,580.71",20,29,9
170,12,Owensboro,2020,November,"$ 2,339.74",16,26,10
1594,12,Owensboro,2020,December,"$ 3,949.00",7,11,1
201,12,Owensboro,2020,December,"$ 2,859.78",14,22,2
1992,12,Owensboro,2020,December,"$ 2,699.70",18,30,3
2006,12,Owensboro,2020,December,"$ 2,586.81",18,23,4
146,12,Owensboro,2020,December,"$ 2,544.48",21,36,5
1551,12,Owensboro,2020,December,"$ 2,529.45",7,11,6
152,12,Owensboro,2020,December,"$ 2,399.76",15,24,7
212,12,Owensboro,2020,December,"$ 2,330.79",15,21,8
1601,12,Owensboro,2020,December,"$ 2,327.00",9,13,9
2008,12,Owensboro,2020,December,"$ 2,319.80",12,20,10
1552,12,Owensboro,2021,January,"$ 3,749.25",11,15,1
206,12,Owensboro,2021,January,"$ 2,789.82",13,18,2
1551,12,Owensboro,2021,January,"$ 2,759.40",8,12,3
1594,12,Owensboro,2021,January,"$ 2,513.00",5,7,4
211,12,Owensboro,2021,January,"$ 2,331.78",14,22,5
219,12,Owensboro,2021,January,"$ 2,287.78",13,22,6
197,12,Owensboro,2021,January,"$ 2,225.79",12,21,7
173,12,Owensboro,2021,January,"$ 2,203.81",13,19,8
1645,12,Owensboro,2021,January,"$ 2,148.00",9,12,9
204,12,Owensboro,2021,January,"$ 2,015.84",10,16,10
1571,12,Owensboro,2021,Febuary,"$ 2,385.00",10,15,1
106,12,Owensboro,2021,Febuary,"$ 2,174.36",13,19,2
15,12,Owensboro,2021,Febuary,"$ 2,124.50",16,25,3
204,12,Owensboro,2021,Febuary,"$ 2,015.84",9,16,4
201,12,Owensboro,2021,Febuary,"$ 1,949.85",10,15,5
109,12,Owensboro,2021,Febuary,"$ 1,945.48",9,17,6
152,12,Owensboro,2021,Febuary,"$ 1,899.81",11,19,7
242,12,Owensboro,2021,Febuary,"$ 1,869.83",11,17,8
206,12,Owensboro,2021,Febuary,"$ 1,859.88",7,12,9
156,12,Owensboro,2021,Febuary,"$ 1,799.82",10,18,10
1594,12,Owensboro,2021,March,"$ 2,872.00",5,8,1
121,12,Owensboro,2021,March,"$ 2,564.73",16,27,2
162,12,Owensboro,2021,March,"$ 2,339.74",16,26,3
2007,12,Owensboro,2021,March,"$ 2,105.82",14,18,4
152,12,Owensboro,2021,March,"$ 1,999.80",14,20,5
198,12,Owensboro,2021,March,"$ 1,994.85",10,15,6
1635,12,Owensboro,2021,March,"$ 1,979.89",6,11,7
1572,12,Owensboro,2021,March,"$ 1,969.00",7,11,8
217,12,Owensboro,2021,March,"$ 1,839.77",16,23,9
197,12,Owensboro,2021,March,"$ 1,801.83",12,17,10
1572,12,Owensboro,2021,April,"$ 2,327.00",9,13,1
221,12,Owensboro,2021,April,"$ 2,127.72",15,28,2
112,12,Owensboro,2021,April,"$ 2,094.56",11,19,3
242,12,Owensboro,2021,April,"$ 2,089.81",11,19,4
1551,12,Owensboro,2021,April,"$ 2,069.55",5,9,5
1552,12,Owensboro,2021,April,"$ 1,999.60",5,8,6
176,12,Owensboro,2021,April,"$ 1,899.81",14,19,7
177,12,Owensboro,2021,April,"$ 1,889.82",12,18,8
2007,12,Owensboro,2021,April,"$ 1,871.84",9,16,9
1596,12,Owensboro,2021,April,"$ 1,799.90",9,10,10
162,12,Owensboro,2021,May,"$ 2,879.68",19,32,1
198,12,Owensboro,2021,May,"$ 2,659.80",13,20,2
1594,12,Owensboro,2021,May,"$ 2,513.00",4,7,3
1645,12,Owensboro,2021,May,"$ 2,506.00",9,14,4
1596,12,Owensboro,2021,May,"$ 2,159.88",10,12,5
271,12,Owensboro,2021,May,"$ 2,159.76",14,24,6
1635,12,Owensboro,2021,May,"$ 1,979.89",8,11,7
254,12,Owensboro,2021,May,"$ 1,952.79",12,21,8
14,12,Owensboro,2021,May,"$ 1,869.56",13,22,9
115,12,Owensboro,2021,May,"$ 1,831.04",10,16,10
115,12,Owensboro,2021,June,"$ 2,517.68",13,22,1
2008,12,Owensboro,2021,June,"$ 2,435.79",13,21,2
206,12,Owensboro,2021,June,"$ 2,324.85",10,15,3
149,12,Owensboro,2021,June,"$ 2,249.82",11,18,4
137,12,Owensboro,2021,June,"$ 2,159.76",16,24,5
2009,12,Owensboro,2021,June,"$ 2,099.79",12,21,6
197,12,Owensboro,2021,June,"$ 2,013.81",12,19,7
1572,12,Owensboro,2021,June,"$ 1,969.00",7,11,8
198,12,Owensboro,2021,June,"$ 1,861.86",10,14,9
173,12,Owensboro,2021,June,"$ 1,855.84",10,16,10
206,12,Owensboro,2021,July,"$ 2,634.83",9,17,1
177,12,Owensboro,2021,July,"$ 2,519.76",15,24,2
149,12,Owensboro,2021,July,"$ 2,249.82",12,18,3
1570,12,Owensboro,2021,July,"$ 2,224.00",11,16,4
1635,12,Owensboro,2021,July,"$ 2,159.88",8,12,5
204,12,Owensboro,2021,July,"$ 2,015.84",10,16,6
152,12,Owensboro,2021,July,"$ 1,999.80",12,20,7
154,12,Owensboro,2021,July,"$ 1,999.75",16,25,8
121,12,Owensboro,2021,July,"$ 1,994.79",13,21,9
254,12,Owensboro,2021,July,"$ 1,952.79",12,21,10
1552,12,Owensboro,2021,August,"$ 3,249.35",9,13,1
1571,12,Owensboro,2021,August,"$ 2,544.00",12,16,2
112,12,Owensboro,2021,August,"$ 2,315.04",12,21,3
198,12,Owensboro,2021,August,"$ 2,260.83",11,17,4
185,12,Owensboro,2021,August,"$ 2,199.80",15,20,5
206,12,Owensboro,2021,August,"$ 2,169.86",11,14,6
1645,12,Owensboro,2021,August,"$ 2,148.00",7,12,7
204,12,Owensboro,2021,August,"$ 2,015.84",10,16,8
176,12,Owensboro,2021,August,"$ 1,999.80",14,20,9
1999,12,Owensboro,2021,August,"$ 1,999.75",15,25,10
1552,12,Owensboro,2021,September,"$ 3,249.35",7,13,1
1594,12,Owensboro,2021,September,"$ 3,231.00",8,9,2
1593,12,Owensboro,2021,September,"$ 2,926.00",8,14,3
106,12,Owensboro,2021,September,"$ 2,746.56",16,24,4
212,12,Owensboro,2021,September,"$ 2,441.78",14,22,5
204,12,Owensboro,2021,September,"$ 2,393.81",13,19,6
211,12,Owensboro,2021,September,"$ 2,331.78",13,22,7
183,12,Owensboro,2021,September,"$ 2,299.77",14,23,8
1592,12,Owensboro,2021,September,"$ 2,268.00",9,12,9
109,12,Owensboro,2021,September,"$ 2,059.92",11,18,10
1594,12,Owensboro,2021,October,"$ 3,590.00",7,10,1
2006,12,Owensboro,2021,October,"$ 2,474.34",13,22,2
1595,12,Owensboro,2021,October,"$ 2,399.84",11,16,3
4,12,Owensboro,2021,October,"$ 2,294.46",15,27,4
172,12,Owensboro,2021,October,"$ 2,279.76",16,24,5
1634,12,Owensboro,2021,October,"$ 2,249.85",8,15,6
112,12,Owensboro,2021,October,"$ 2,204.80",13,20,7
271,12,Owensboro,2021,October,"$ 2,159.76",15,24,8
152,12,Owensboro,2021,October,"$ 2,099.79",12,21,9
206,12,Owensboro,2021,October,"$ 2,014.87",11,13,10
1594,12,Owensboro,2021,November,"$ 4,308.00",6,12,1
206,12,Owensboro,2021,November,"$ 3,409.78",14,22,2
106,12,Owensboro,2021,November,"$ 2,288.80",15,20,3
109,12,Owensboro,2021,November,"$ 2,174.36",13,19,4
1596,12,Owensboro,2021,November,"$ 2,159.88",7,12,5
204,12,Owensboro,2021,November,"$ 2,141.83",9,17,6
254,12,Owensboro,2021,November,"$ 2,138.77",15,23,7
2007,12,Owensboro,2021,November,"$ 2,105.82",12,18,8
1992,12,Owensboro,2021,November,"$ 2,069.77",16,23,9
185,12,Owensboro,2021,November,"$ 1,979.82",11,18,10
1596,12,Owensboro,2021,December,"$ 5,039.72",16,28,1
1594,12,Owensboro,2021,December,"$ 4,667.00",8,13,2
1592,12,Owensboro,2021,December,"$ 3,591.00",12,19,3
206,12,Owensboro,2021,December,"$ 3,254.79",15,21,4
1552,12,Owensboro,2021,December,"$ 2,999.40",9,12,5
242,12,Owensboro,2021,December,"$ 2,859.74",17,26,6
2010,12,Owensboro,2021,December,"$ 2,799.72",19,28,7
179,12,Owensboro,2021,December,"$ 2,687.72",18,28,8
212,12,Owensboro,2021,December,"$ 2,663.76",15,24,9
109,12,Owensboro,2021,December,"$ 2,632.12",14,23,10
242,12,Owensboro,2022,January,"$ 3,189.71",19,29,1
204,12,Owensboro,2022,January,"$ 3,149.75",17,25,2
219,12,Owensboro,2022,January,"$ 3,015.71",18,29,3
201,12,Owensboro,2022,January,"$ 2,729.79",15,21,4
251,12,Owensboro,2022,January,"$ 2,324.75",16,25,5
173,12,Owensboro,2022,January,"$ 2,319.80",13,20,6
265,12,Owensboro,2022,January,"$ 2,199.78",13,22,7
213,12,Owensboro,2022,January,"$ 2,169.69",20,31,8
1996,12,Owensboro,2022,January,"$ 2,155.72",16,28,9
1551,12,Owensboro,2022,January,"$ 2,069.55",6,9,10
109,12,Owensboro,2022,Febuary,"$ 2,861.00",15,25,1
198,12,Owensboro,2022,Febuary,"$ 2,393.82",9,18,2
246,12,Owensboro,2022,Febuary,"$ 2,249.75",17,25,3
1594,12,Owensboro,2022,Febuary,"$ 2,154.00",4,6,4
219,12,Owensboro,2022,Febuary,"$ 2,079.80",14,20,5
1583,12,Owensboro,2022,Febuary,"$ 2,023.00",11,17,6
206,12,Owensboro,2022,Febuary,"$ 2,014.87",10,13,7
1601,12,Owensboro,2022,Febuary,"$ 1,969.00",7,11,8
2007,12,Owensboro,2022,Febuary,"$ 1,871.84",12,16,9
247,12,Owensboro,2022,Febuary,"$ 1,799.80",13,20,10
168,12,Owensboro,2022,March,"$ 2,499.75",16,25,1
201,12,Owensboro,2022,March,"$ 2,339.82",14,18,2
211,12,Owensboro,2022,March,"$ 2,225.79",12,21,3
170,12,Owensboro,2022,March,"$ 2,159.76",13,24,4
2003,12,Owensboro,2022,March,"$ 2,157.74",16,26,5
1594,12,Owensboro,2022,March,"$ 2,154.00",4,6,6
1593,12,Owensboro,2022,March,"$ 2,090.00",6,10,7
1596,12,Owensboro,2022,March,"$ 1,979.89",8,11,8
172,12,Owensboro,2022,March,"$ 1,899.80",12,20,9
262,12,Owensboro,2022,March,"$ 1,869.78",12,22,10
1552,12,Owensboro,2022,April,"$ 3,999.20",10,16,1
212,12,Owensboro,2022,April,"$ 2,774.75",16,25,2
201,12,Owensboro,2022,April,"$ 2,599.80",13,20,3
1591,12,Owensboro,2022,April,"$ 2,535.00",9,15,4
206,12,Owensboro,2022,April,"$ 2,479.84",9,16,5
115,12,Owensboro,2022,April,"$ 2,403.24",13,21,6
181,12,Owensboro,2022,April,"$ 2,399.75",15,25,7
197,12,Owensboro,2022,April,"$ 2,225.79",14,21,8
17,12,Owensboro,2022,April,"$ 2,209.48",15,26,9
242,12,Owensboro,2022,April,"$ 2,199.80",16,20,10
1551,12,Owensboro,2022,May,"$ 5,058.90",14,22,1
1594,12,Owensboro,2022,May,"$ 4,308.00",8,12,2
204,12,Owensboro,2022,May,"$ 2,771.78",15,22,3
1552,12,Owensboro,2022,May,"$ 2,499.50",6,10,4
254,12,Owensboro,2022,May,"$ 2,324.75",14,25,5
156,12,Owensboro,2022,May,"$ 2,299.77",15,23,6
123,12,Owensboro,2022,May,"$ 2,279.76",15,24,7
201,12,Owensboro,2022,May,"$ 2,209.83",9,17,8
206,12,Owensboro,2022,May,"$ 2,169.86",8,14,9
2007,12,Owensboro,2022,May,"$ 2,105.82",11,18,10
1644,12,Owensboro,2022,June,"$ 3,129.00",11,21,1
160,12,Owensboro,2022,June,"$ 2,609.71",18,29,2
1635,12,Owensboro,2022,June,"$ 2,519.86",9,14,3
1552,12,Owensboro,2022,June,"$ 2,499.50",7,10,4
156,12,Owensboro,2022,June,"$ 2,399.76",13,24,5
115,12,Owensboro,2022,June,"$ 2,174.36",12,19,6
1594,12,Owensboro,2022,June,"$ 2,154.00",4,6,7
198,12,Owensboro,2022,June,"$ 2,127.84",10,16,8
185,12,Owensboro,2022,June,"$ 2,089.81",11,19,9
173,12,Owensboro,2022,June,"$ 2,087.82",11,18,10
149,12,Owensboro,2022,July,"$ 2,874.77",19,23,1
1570,12,Owensboro,2022,July,"$ 2,641.00",13,19,2
2014,12,Owensboro,2022,July,"$ 2,634.69",18,31,3
1591,12,Owensboro,2022,July,"$ 2,366.00",8,14,4
185,12,Owensboro,2022,July,"$ 2,309.79",12,21,5
204,12,Owensboro,2022,July,"$ 2,267.82",12,18,6
2008,12,Owensboro,2022,July,"$ 2,203.81",10,19,7
1594,12,Owensboro,2022,July,"$ 2,154.00",4,6,8
152,12,Owensboro,2022,July,"$ 2,099.79",13,21,9
1592,12,Owensboro,2022,July,"$ 2,079.00",7,11,10
1552,12,Owensboro,2022,August,"$ 2,499.50",6,10,1
212,12,Owensboro,2022,August,"$ 2,441.78",14,22,2
115,12,Owensboro,2022,August,"$ 2,403.24",16,21,3
9,12,Owensboro,2022,August,"$ 2,309.40",20,30,4
247,12,Owensboro,2022,August,"$ 2,159.76",14,24,5
170,12,Owensboro,2022,August,"$ 2,159.76",16,24,6
1594,12,Owensboro,2022,August,"$ 2,154.00",4,6,7
2007,12,Owensboro,2022,August,"$ 2,105.82",11,18,8
2008,12,Owensboro,2022,August,"$ 2,087.82",12,18,9
10,12,Owensboro,2022,August,"$ 2,001.74",18,26,10
158,12,Owensboro,2022,September,"$ 2,609.71",21,29,1
1552,12,Owensboro,2022,September,"$ 2,499.50",7,10,2
1655,12,Owensboro,2022,September,"$ 2,379.83",10,17,3
201,12,Owensboro,2022,September,"$ 2,209.83",9,17,4
112,12,Owensboro,2022,September,"$ 2,204.80",14,20,5
185,12,Owensboro,2022,September,"$ 2,199.80",13,20,6
119,12,Owensboro,2022,September,"$ 2,173.27",14,23,7
2001,12,Owensboro,2022,September,"$ 2,079.74",17,26,8
2011,12,Owensboro,2022,September,"$ 2,039.80",12,20,9
183,12,Owensboro,2022,September,"$ 1,999.80",13,20,10
1594,12,Owensboro,2022,October,"$ 3,231.00",5,9,1
149,12,Owensboro,2022,October,"$ 2,624.79",16,21,2
246,12,Owensboro,2022,October,"$ 2,519.72",17,28,3
2008,12,Owensboro,2022,October,"$ 2,319.80",12,20,4
92,12,Owensboro,2022,October,"$ 2,277.66",19,34,5
1592,12,Owensboro,2022,October,"$ 2,268.00",7,12,6
125,12,Owensboro,2022,October,"$ 2,184.77",14,23,7
177,12,Owensboro,2022,October,"$ 2,099.80",11,20,8
1551,12,Owensboro,2022,October,"$ 2,069.55",6,9,9
168,12,Owensboro,2022,October,"$ 1,999.80",11,20,10
206,12,Owensboro,2022,November,"$ 3,099.80",14,20,1
1551,12,Owensboro,2022,November,"$ 2,759.40",9,12,2
1572,12,Owensboro,2022,November,"$ 2,685.00",10,15,3
1594,12,Owensboro,2022,November,"$ 2,513.00",4,7,4
1593,12,Owensboro,2022,November,"$ 2,299.00",7,11,5
204,12,Owensboro,2022,November,"$ 2,267.82",12,18,6
152,12,Owensboro,2022,November,"$ 2,199.78",14,22,7
197,12,Owensboro,2022,November,"$ 2,119.80",13,20,8
2007,12,Owensboro,2022,November,"$ 2,105.82",13,18,9
1596,12,Owensboro,2022,November,"$ 1,979.89",6,11,10
201,12,Owensboro,2022,December,"$ 3,509.73",17,27,1
1552,12,Owensboro,2022,December,"$ 3,249.35",7,13,2
198,12,Owensboro,2022,December,"$ 2,659.80",14,20,3
206,12,Owensboro,2022,December,"$ 2,634.83",12,17,4
1594,12,Owensboro,2022,December,"$ 2,513.00",4,7,5
149,12,Owensboro,2022,December,"$ 2,374.81",12,19,6
109,12,Owensboro,2022,December,"$ 2,174.36",14,19,7
1645,12,Owensboro,2022,December,"$ 2,148.00",8,12,8
1595,12,Owensboro,2022,December,"$ 2,099.86",8,14,9
219,12,Owensboro,2022,December,"$ 2,079.80",15,20,10
1552,12,Owensboro,2023,January,"$ 3,749.25",9,15,1
1635,12,Owensboro,2023,January,"$ 3,059.83",10,17,2
2007,12,Owensboro,2023,January,"$ 2,690.77",15,23,3
198,12,Owensboro,2023,January,"$ 2,127.84",12,16,4
254,12,Owensboro,2023,January,"$ 2,045.78",16,22,5
2010,12,Owensboro,2023,January,"$ 1,999.80",13,20,6
168,12,Owensboro,2023,January,"$ 1,999.80",15,20,7
1593,12,Owensboro,2023,January,"$ 1,881.00",8,9,8
149,12,Owensboro,2023,January,"$ 1,874.85",9,15,9
4,12,Owensboro,2023,January,"$ 1,869.56",13,22,10
206,12,Owensboro,2023,Febuary,"$ 2,944.81",13,19,1
1594,12,Owensboro,2023,Febuary,"$ 2,513.00",5,7,2
119,12,Owensboro,2023,Febuary,"$ 2,362.25",14,25,3
1572,12,Owensboro,2023,Febuary,"$ 2,148.00",9,12,4
1593,12,Owensboro,2023,Febuary,"$ 2,090.00",6,10,5
1571,12,Owensboro,2023,Febuary,"$ 2,067.00",8,13,6
115,12,Owensboro,2023,Febuary,"$ 2,059.92",11,18,7
241,12,Owensboro,2023,Febuary,"$ 1,997.73",16,27,8
158,12,Owensboro,2023,Febuary,"$ 1,979.78",12,22,9
